Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Ytterbium Frame Box
appliedenergistics2:facade:0, Cable Facade - Yttrium Frame Box
appliedenergistics2:facade:0, Cable Facade - Zinc Frame Box
appliedenergistics2:facade:0, Cable Facade - Zirconium Frame Box
appliedenergistics2:facade:0, Cable Facade - Naquadah Frame Box
appliedenergistics2:facade:0, Cable Facade - Enriched Naquadah Frame Box
appliedenergistics2:facade:0, Cable Facade - Naquadria Frame Box
appliedenergistics2:facade:0, Cable Facade - Neutronium Frame Box
appliedenergistics2:facade:0, Cable Facade - Tritanium Frame Box
appliedenergistics2:facade:0, Cable Facade - Duranium Frame Box
appliedenergistics2:facade:0, Cable Facade - Trinium Frame Box
appliedenergistics2:facade:0, Cable Facade - Uranium 238 Frame Box
appliedenergistics2:facade:0, Cable Facade - Plutonium Frame Box
appliedenergistics2:facade:0, Cable Facade - Annealed Copper Frame Box
appliedenergistics2:facade:0, Cable Facade - Battery Alloy Frame Box
appliedenergistics2:facade:0, Cable Facade - Brass Frame Box
appliedenergistics2:facade:0, Cable Facade - Bronze Frame Box
appliedenergistics2:facade:0, Cable Facade - Cupronickel Frame Box
appliedenergistics2:facade:0, Cable Facade - Electrum Frame Box
appliedenergistics2:facade:0, Cable Facade - Invar Frame Box
appliedenergistics2:facade:0, Cable Facade - Kanthal Frame Box
appliedenergistics2:facade:0, Cable Facade - Magnalium Frame Box
appliedenergistics2:facade:0, Cable Facade - Nichrome Frame Box
appliedenergistics2:facade:0, Cable Facade - Niobium Nitride Frame Box
appliedenergistics2:facade:0, Cable Facade - Niobium-Titanium Frame Box
appliedenergistics2:facade:0, Cable Facade - Sterling Silver Frame Box
appliedenergistics2:facade:0, Cable Facade - Rose Gold Frame Box
appliedenergistics2:facade:0, Cable Facade - Black Bronze Frame Box
appliedenergistics2:facade:0, Cable Facade - Bismuth Bronze Frame Box
appliedenergistics2:facade:0, Cable Facade - Ruridit Frame Box
appliedenergistics2:facade:0, Cable Facade - Soldering Alloy Frame Box
appliedenergistics2:facade:0, Cable Facade - Stainless Steel Frame Box
appliedenergistics2:facade:0, Cable Facade - Steel Frame Box
appliedenergistics2:facade:0, Cable Facade - Tin Alloy Frame Box
appliedenergistics2:facade:0, Cable Facade - Ultimet Frame Box
appliedenergistics2:facade:0, Cable Facade - Vanadium-Gallium Frame Box
appliedenergistics2:facade:0, Cable Facade - Wrought Iron Frame Box
appliedenergistics2:facade:0, Cable Facade - Yttrium Barium Cuprate Frame Box
appliedenergistics2:facade:0, Cable Facade - Graphite Frame Box
appliedenergistics2:facade:0, Cable Facade - Osmiridium Frame Box
appliedenergistics2:facade:0, Cable Facade - Gallium Arsenide Frame Box
appliedenergistics2:facade:0, Cable Facade - Indium Gallium Phosphide Frame Box
appliedenergistics2:facade:0, Cable Facade - Nickel Zinc Ferrite Frame Box
appliedenergistics2:facade:0, Cable Facade - Zircaloy-4 Frame Box
appliedenergistics2:facade:0, Cable Facade - Magnetic Iron Frame Box
appliedenergistics2:facade:0, Cable Facade - Tungstencarbide Frame Box
appliedenergistics2:facade:0, Cable Facade - Magnetic Neodymium Frame Box
appliedenergistics2:facade:0, Cable Facade - Magnetic Samarium Frame Box
appliedenergistics2:facade:0, Cable Facade - Manganese Phosphide Frame Box
appliedenergistics2:facade:0, Cable Facade - Magnesium Diboride Frame Box
appliedenergistics2:facade:0, Cable Facade - Mercury Barium Calcium Cuprate Frame Box
appliedenergistics2:facade:0, Cable Facade - Uranium Triplatinum Frame Box
appliedenergistics2:facade:0, Cable Facade - Samarium Iron Arsenic Oxide Frame Box
appliedenergistics2:facade:0, Cable Facade - Indium Tin Barium Titanium Cuprate Frame Box
appliedenergistics2:facade:0, Cable Facade - Uranium Rhodium Dinaquadide Frame Box
appliedenergistics2:facade:0, Cable Facade - Enriched Naquadah Trinium Europium Duranide Frame Box
appliedenergistics2:facade:0, Cable Facade - Ruthenium Trinium Americium Neutronate Frame Box
appliedenergistics2:facade:0, Cable Facade - Inconel-718 Frame Box
appliedenergistics2:facade:0, Cable Facade - RTM Alloy Frame Box
appliedenergistics2:facade:0, Cable Facade - High-Grade Soldering Alloy Frame Box
appliedenergistics2:facade:0, Cable Facade - Polytetrafluoroethylene (PTFE) Frame Box
appliedenergistics2:facade:0, Cable Facade - Polyvinyl Butyral Frame Box
appliedenergistics2:facade:0, Cable Facade - Wood Frame Box
appliedenergistics2:facade:0, Cable Facade - Treated Wood Frame Box
appliedenergistics2:facade:0, Cable Facade - Black Steel Frame Box
appliedenergistics2:facade:0, Cable Facade - Damascus Steel Frame Box
appliedenergistics2:facade:0, Cable Facade - Tungstensteel Frame Box
appliedenergistics2:facade:0, Cable Facade - Cobalt Brass Frame Box
appliedenergistics2:facade:0, Cable Facade - Magnetic Steel Frame Box
appliedenergistics2:facade:0, Cable Facade - Vanadiumsteel Frame Box
appliedenergistics2:facade:0, Cable Facade - Potin Frame Box
appliedenergistics2:facade:0, Cable Facade - Borosilicate Glass Frame Box
appliedenergistics2:facade:0, Cable Facade - Naquadah Alloy Frame Box
appliedenergistics2:facade:0, Cable Facade - Rhodium Plated Palladium Frame Box
appliedenergistics2:facade:0, Cable Facade - Clay Frame Box
appliedenergistics2:facade:0, Cable Facade - Red Steel Frame Box
appliedenergistics2:facade:0, Cable Facade - Blue Steel Frame Box
appliedenergistics2:facade:0, Cable Facade - HSS-G Frame Box
appliedenergistics2:facade:0, Cable Facade - Red Alloy Frame Box
appliedenergistics2:facade:0, Cable Facade - HSS-E Frame Box
appliedenergistics2:facade:0, Cable Facade - HSS-S Frame Box
appliedenergistics2:facade:0, Cable Facade - Blue Alloy Frame Box
appliedenergistics2:facade:0, Cable Facade - Actinium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Actinium Ore
appliedenergistics2:facade:0, Cable Facade - End Actinium Ore
appliedenergistics2:facade:0, Cable Facade - Sand Actinium Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Actinium Ore
appliedenergistics2:facade:0, Cable Facade - Granite Actinium Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Actinium Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Actinium Ore
appliedenergistics2:facade:0, Cable Facade - Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - End Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Sand Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Granite Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Aluminium Ore
appliedenergistics2:facade:0, Cable Facade - Americium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Americium Ore
appliedenergistics2:facade:0, Cable Facade - End Americium Ore
appliedenergistics2:facade:0, Cable Facade - Sand Americium Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Americium Ore
appliedenergistics2:facade:0, Cable Facade - Granite Americium Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Americium Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Americium Ore
appliedenergistics2:facade:0, Cable Facade - Antimony Ore
appliedenergistics2:facade:0, Cable Facade - Nether Antimony Ore
appliedenergistics2:facade:0, Cable Facade - End Antimony Ore
appliedenergistics2:facade:0, Cable Facade - Sand Antimony Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Antimony Ore
appliedenergistics2:facade:0, Cable Facade - Granite Antimony Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Antimony Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Antimony Ore
appliedenergistics2:facade:0, Cable Facade - Arsenic Ore
appliedenergistics2:facade:0, Cable Facade - Nether Arsenic Ore
appliedenergistics2:facade:0, Cable Facade - End Arsenic Ore
appliedenergistics2:facade:0, Cable Facade - Sand Arsenic Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Arsenic Ore
appliedenergistics2:facade:0, Cable Facade - Granite Arsenic Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Arsenic Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Arsenic Ore
appliedenergistics2:facade:0, Cable Facade - Astatine Ore
appliedenergistics2:facade:0, Cable Facade - Nether Astatine Ore
appliedenergistics2:facade:0, Cable Facade - End Astatine Ore
appliedenergistics2:facade:0, Cable Facade - Sand Astatine Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Astatine Ore
appliedenergistics2:facade:0, Cable Facade - Granite Astatine Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Astatine Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Astatine Ore
appliedenergistics2:facade:0, Cable Facade - Barium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Barium Ore
appliedenergistics2:facade:0, Cable Facade - End Barium Ore
appliedenergistics2:facade:0, Cable Facade - Sand Barium Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Barium Ore
appliedenergistics2:facade:0, Cable Facade - Granite Barium Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Barium Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Barium Ore
appliedenergistics2:facade:0, Cable Facade - Berkelium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Berkelium Ore
appliedenergistics2:facade:0, Cable Facade - End Berkelium Ore
appliedenergistics2:facade:0, Cable Facade - Sand Berkelium Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Berkelium Ore
appliedenergistics2:facade:0, Cable Facade - Granite Berkelium Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Berkelium Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Berkelium Ore
appliedenergistics2:facade:0, Cable Facade - Beryllium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Beryllium Ore
appliedenergistics2:facade:0, Cable Facade - End Beryllium Ore
appliedenergistics2:facade:0, Cable Facade - Sand Beryllium Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Beryllium Ore
appliedenergistics2:facade:0, Cable Facade - Granite Beryllium Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Beryllium Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Beryllium Ore
appliedenergistics2:facade:0, Cable Facade - Bismuth Ore
appliedenergistics2:facade:0, Cable Facade - Nether Bismuth Ore
appliedenergistics2:facade:0, Cable Facade - End Bismuth Ore
appliedenergistics2:facade:0, Cable Facade - Sand Bismuth Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Bismuth Ore
appliedenergistics2:facade:0, Cable Facade - Granite Bismuth Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Bismuth Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Bismuth Ore
appliedenergistics2:facade:0, Cable Facade - Bohrium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Bohrium Ore
appliedenergistics2:facade:0, Cable Facade - End Bohrium Ore
appliedenergistics2:facade:0, Cable Facade - Sand Bohrium Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Bohrium Ore
appliedenergistics2:facade:0, Cable Facade - Granite Bohrium Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Bohrium Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Bohrium Ore
appliedenergistics2:facade:0, Cable Facade - Boron Ore
appliedenergistics2:facade:0, Cable Facade - Nether Boron Ore
appliedenergistics2:facade:0, Cable Facade - End Boron Ore
appliedenergistics2:facade:0, Cable Facade - Sand Boron Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Boron Ore
appliedenergistics2:facade:0, Cable Facade - Granite Boron Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Boron Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Boron Ore
appliedenergistics2:facade:0, Cable Facade - Bromine Ore
appliedenergistics2:facade:0, Cable Facade - Nether Bromine Ore
appliedenergistics2:facade:0, Cable Facade - End Bromine Ore
appliedenergistics2:facade:0, Cable Facade - Sand Bromine Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Bromine Ore
appliedenergistics2:facade:0, Cable Facade - Granite Bromine Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Bromine Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Bromine Ore
appliedenergistics2:facade:0, Cable Facade - Caesium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Caesium Ore
appliedenergistics2:facade:0, Cable Facade - End Caesium Ore
appliedenergistics2:facade:0, Cable Facade - Sand Caesium Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Caesium Ore
appliedenergistics2:facade:0, Cable Facade - Granite Caesium Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Caesium Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Caesium Ore
appliedenergistics2:facade:0, Cable Facade - Calcium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Calcium Ore
appliedenergistics2:facade:0, Cable Facade - End Calcium Ore
appliedenergistics2:facade:0, Cable Facade - Sand Calcium Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Calcium Ore
appliedenergistics2:facade:0, Cable Facade - Granite Calcium Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Calcium Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Calcium Ore
appliedenergistics2:facade:0, Cable Facade - Californium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Californium Ore
appliedenergistics2:facade:0, Cable Facade - End Californium Ore
appliedenergistics2:facade:0, Cable Facade - Sand Californium Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Californium Ore
appliedenergistics2:facade:0, Cable Facade - Granite Californium Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Californium Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Californium Ore
appliedenergistics2:facade:0, Cable Facade - Carbon Ore
appliedenergistics2:facade:0, Cable Facade - Nether Carbon Ore
appliedenergistics2:facade:0, Cable Facade - End Carbon Ore
appliedenergistics2:facade:0, Cable Facade - Sand Carbon Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Carbon Ore
appliedenergistics2:facade:0, Cable Facade - Granite Carbon Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Carbon Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Carbon Ore
appliedenergistics2:facade:0, Cable Facade - Cadmium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Cadmium Ore
appliedenergistics2:facade:0, Cable Facade - End Cadmium Ore
appliedenergistics2:facade:0, Cable Facade - Sand Cadmium Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Cadmium Ore
appliedenergistics2:facade:0, Cable Facade - Granite Cadmium Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Cadmium Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Cadmium Ore
appliedenergistics2:facade:0, Cable Facade - Cerium Ore
appliedenergistics2:facade:0, Cable Facade - Nether Cerium Ore
appliedenergistics2:facade:0, Cable Facade - End Cerium Ore
appliedenergistics2:facade:0, Cable Facade - Sand Cerium Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Cerium Ore
appliedenergistics2:facade:0, Cable Facade - Granite Cerium Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Cerium Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Cerium Ore
appliedenergistics2:facade:0, Cable Facade - Chrome Ore
appliedenergistics2:facade:0, Cable Facade - Nether Chrome Ore
appliedenergistics2:facade:0, Cable Facade - End Chrome Ore
appliedenergistics2:facade:0, Cable Facade - Sand Chrome Ore
appliedenergistics2:facade:0, Cable Facade - Red Sand Chrome Ore
appliedenergistics2:facade:0, Cable Facade - Granite Chrome Ore
appliedenergistics2:facade:0, Cable Facade - Diorite Chrome Ore
appliedenergistics2:facade:0, Cable Facade - Andesite Chrome Ore
appliedenergistics2:facade:0, Cable Facade - Cobalt Ore
appliedenergistics2:facade:0, Cable Facade - Nether Cobalt Ore
appliedenergistics2:facade:0, Cable Facade - End Cobalt Ore
